Country code,Zip code,T12,T09,T10
RO,010511,x,,
RO,010512,x,,
RO,010513,x,,
RO,010514,x,,
RO,010515,x,,
RO,010516,x,,
RO,010517,x,,
RO,010518,x,,
RO,010521,x,,
RO,010522,x,,
RO,010523,x,,
RO,010524,x,,
RO,010525,x,,
RO,010526,x,,
RO,010527,x,,
RO,010528,x,,
RO,010531,x,,
RO,010532,x,,
RO,010533,x,,
RO,010534,x,,
RO,010535,x,,
RO,010536,x,,
RO,010537,x,,
RO,010538,x,,
RO,010539,x,,
RO,010541,x,,
RO,010542,x,,
RO,010543,x,,
RO,010544,x,,
RO,010551,x,,
RO,010552,x,,
RO,010553,x,,
RO,010554,x,,
RO,010555,x,,
RO,010556,x,,
RO,010557,x,,
RO,010558,x,,
RO,010559,x,,
RO,010561,x,,
RO,010562,x,,
RO,010563,x,,
RO,010564,x,,
RO,010565,x,,
RO,010566,x,,
RO,010567,x,,
RO,010571,x,,
RO,010572,x,,
RO,010573,x,,
RO,010574,x,,
RO,010575,x,,
RO,010576,x,,
RO,010577,x,,
RO,010578,x,,
RO,010579,x,,
RO,010581,x,,
RO,010582,x,,
RO,010583,x,,
RO,010584,x,,
RO,010585,x,,
RO,010586,x,,
RO,010587,x,,
RO,010588,x,,
RO,010591,x,,
RO,010592,x,,
RO,010593,x,,
RO,010594,x,,
RO,010595,x,,
RO,010596,x,,
RO,010597,x,,
RO,010598,x,,
RO,010599,x,,
RO,010601,x,,
RO,010602,x,,
RO,010603,x,,
RO,010604,x,,
RO,010605,x,,
RO,010611,x,,
RO,010612,x,,
RO,010613,x,,
RO,010614,x,,
RO,010615,x,,
RO,010616,x,,
RO,010617,x,,
RO,010621,x,,
RO,010622,x,,
RO,010623,x,,
RO,010624,x,,
RO,010625,x,,
RO,010626,x,,
RO,010627,x,,
RO,010628,x,,
RO,010629,x,,
RO,010631,x,,
RO,010632,x,,
RO,010633,x,,
RO,010634,x,,
RO,010635,x,,
RO,010636,x,,
RO,010637,x,,
RO,010638,x,,
RO,010639,x,,
RO,010641,x,,
RO,010642,x,,
RO,010643,x,,
RO,010644,x,,
RO,010645,x,,
RO,010646,x,,
RO,010647,x,,
RO,010648,x,,
RO,010651,x,,
RO,010652,x,,
RO,010653,x,,
RO,010654,x,,
RO,010661,x,,
RO,010662,x,,
RO,010663,x,,
RO,010664,x,,
RO,010665,x,,
RO,010666,x,,
RO,010667,x,,
RO,010668,x,,
RO,010669,x,,
RO,010671,x,,
RO,010672,x,,
RO,010673,x,,
RO,010701,x,,
RO,010702,x,,
RO,010703,x,,
RO,010704,x,,
RO,010705,x,,
RO,010706,x,,
RO,010707,x,,
RO,010708,x,,
RO,010709,x,,
RO,010711,x,,
RO,010712,x,,
RO,010713,x,,
RO,010714,x,,
RO,010715,x,,
RO,010716,x,,
RO,010717,x,,
RO,010718,x,,
RO,010719,x,,
RO,010721,x,,
RO,010722,x,,
RO,010723,x,,
RO,010724,x,,
RO,010725,x,,
RO,010731,x,,
RO,010732,x,,
RO,010733,x,,
RO,010734,x,,
RO,010735,x,,
RO,010736,x,,
RO,010737,x,,
RO,010738,x,,
RO,010741,x,,
RO,010742,x,,
RO,010743,x,,
RO,010744,x,,
RO,010745,x,,
RO,010746,x,,
RO,010747,x,,
RO,010748,x,,
RO,010751,x,,
RO,010752,x,,
RO,010753,x,,
RO,010754,x,,
RO,010755,x,,
RO,010756,x,,
RO,010757,x,,
RO,010758,x,,
RO,010759,x,,
RO,010761,x,,
RO,010762,x,,
RO,010763,x,,
RO,010764,x,,
RO,010765,x,,
RO,010766,x,,
RO,010767,x,,
RO,010771,x,,
RO,010772,x,,
RO,010773,x,,
RO,010774,x,,
RO,010775,x,,
RO,010776,x,,
RO,010777,x,,
RO,010778,x,,
RO,010779,x,,
RO,010781,x,,
RO,010782,x,,
RO,010783,x,,
RO,010784,x,,
RO,010785,x,,
RO,010786,x,,
RO,010787,x,,
RO,010791,x,,
RO,010792,x,,
RO,010793,x,,
RO,010794,x,,
RO,010795,x,,
RO,010796,x,,
RO,010797,x,,
RO,010798,x,,
RO,010799,x,,
RO,010801,x,,
RO,010802,x,,
RO,010803,x,,
RO,010804,x,,
RO,010805,x,,
RO,010806,x,,
RO,010807,x,,
RO,010808,x,,
RO,010809,x,,
RO,010811,x,,
RO,010812,x,,
RO,010813,x,,
RO,010814,x,,
RO,010815,x,,
RO,010816,x,,
RO,010817,x,,
RO,010818,x,,
RO,010819,x,,
RO,010821,x,,
RO,010822,x,,
RO,010823,x,,
RO,010824,x,,
RO,010825,x,,
RO,010826,x,,
RO,010827,x,,
RO,010828,x,,
RO,010831,x,,
RO,010832,x,,
RO,010833,x,,
RO,010834,x,,
RO,010835,x,,
RO,010836,x,,
RO,010837,x,,
RO,010838,x,,
RO,010841,x,,
RO,010842,x,,
RO,010843,x,,
RO,010844,x,,
RO,010845,x,,
RO,010846,x,,
RO,010847,x,,
RO,010848,x,,
RO,010849,x,,
RO,010851,x,,
RO,010852,x,,
RO,010853,x,,
RO,010854,x,,
RO,010855,x,,
RO,010856,x,,
RO,010857,x,,
RO,010858,x,,
RO,010859,x,,
RO,010861,x,,
RO,010862,x,,
RO,010863,x,,
RO,010864,x,,
RO,010865,x,,
RO,010866,x,,
RO,010867,x,,
RO,010868,x,,
RO,010869,x,,
RO,010871,x,,
RO,010872,x,,
RO,010873,x,,
RO,010874,x,,
RO,010881,x,,
RO,010882,x,,
RO,010883,x,,
RO,010884,x,,
RO,010885,x,,
RO,010886,x,,
RO,010887,x,,
RO,010888,x,,
RO,010889,x,,
RO,010891,x,,
RO,010892,x,,
RO,010893,x,,
RO,010894,x,,
RO,010895,x,,
RO,010896,x,,
RO,010897,x,,
RO,010898,x,,
RO,010899,x,,
RO,010901,x,,
RO,010902,x,,
RO,010903,x,,
RO,010904,x,,
RO,010905,x,,
RO,010911,x,,
RO,010912,x,,
RO,010913,x,,
RO,010914,x,,
RO,010915,x,,
RO,010916,x,,
RO,010917,x,,
RO,010918,x,,
RO,010919,x,,
RO,010921,x,,
RO,010922,x,,
RO,010923,x,,
RO,010924,x,,
RO,010925,x,,
RO,010926,x,,
RO,010927,x,,
RO,010928,x,,
RO,010931,x,,
RO,010932,x,,
RO,010933,x,,
RO,010934,x,,
RO,010935,x,,
RO,010936,x,,
RO,010937,x,,
RO,010938,x,,
RO,010941,x,,
RO,010942,x,,
RO,010943,x,,
RO,010944,x,,
RO,010945,x,,
RO,010946,x,,
RO,010947,x,,
RO,010948,x,,
RO,010951,x,,
RO,010952,x,,
RO,010953,x,,
RO,010954,x,,
RO,010955,x,,
RO,010956,x,,
RO,010961,x,,
RO,010962,x,,
RO,010963,x,,
RO,010964,x,,
RO,010965,x,,
RO,010966,x,,
RO,010967,x,,
RO,010968,x,,
RO,010971,x,,
RO,010972,x,,
RO,010973,x,,
RO,010974,x,,
RO,010975,x,,
RO,010976,x,,
RO,010981,x,,
RO,010982,x,,
RO,010983,x,,
RO,010984,x,,
RO,010985,x,,
RO,010986,x,,
RO,010987,x,,
RO,010988,x,,
RO,010989,x,,
RO,010991,x,,
RO,010992,x,,
RO,010993,x,,
RO,010994,x,,
RO,010995,x,,
RO,010996,x,,
RO,011011,x,,
RO,011012,x,,
RO,011013,x,,
RO,011014,x,,
RO,011015,x,,
RO,011016,x,,
RO,011017,x,,
RO,011018,x,,
RO,011021,x,,
RO,011022,x,,
RO,011023,x,,
RO,011024,x,,
RO,011025,x,,
RO,011026,x,,
RO,011027,x,,
RO,011028,x,,
RO,011031,x,,
RO,011032,x,,
RO,011033,x,,
RO,011034,x,,
RO,011035,x,,
RO,011036,x,,
RO,011037,x,,
RO,011038,x,,
RO,011039,x,,
RO,011041,x,,
RO,011042,x,,
RO,011043,x,,
RO,011044,x,,
RO,011045,x,,
RO,011047,x,,
RO,011048,x,,
RO,011051,x,,
RO,011052,x,,
RO,011053,x,,
RO,011054,x,,
RO,011055,x,,
RO,011056,x,,
RO,011057,x,,
RO,011058,x,,
RO,011059,x,,
RO,011061,x,,
RO,011062,x,,
RO,011063,x,,
RO,011064,x,,
RO,011065,x,,
RO,011066,x,,
RO,011071,x,,
RO,011072,x,,
RO,011073,x,,
RO,011074,x,,
RO,011075,x,,
RO,011076,x,,
RO,011077,x,,
RO,011078,x,,
RO,011081,x,,
RO,011082,x,,
RO,011083,x,,
RO,011084,x,,
RO,011085,x,,
RO,011086,x,,
RO,011087,x,,
RO,011088,x,,
RO,011089,x,,
RO,011091,x,,
RO,011092,x,,
RO,011093,x,,
RO,011094,x,,
RO,011095,x,,
RO,011096,x,,
RO,011097,x,,
RO,011098,x,,
RO,011101,x,,
RO,011102,x,,
RO,011103,x,,
RO,011104,x,,
RO,011131,x,,
RO,011132,x,,
RO,011133,x,,
RO,011134,x,,
RO,011135,x,,
RO,011136,x,,
RO,011137,x,,
RO,011138,x,,
RO,011141,x,,
RO,011142,x,,
RO,011143,x,,
RO,011144,x,,
RO,011145,x,,
RO,011146,x,,
RO,011147,x,,
RO,011151,x,,
RO,011152,x,,
RO,011153,x,,
RO,011154,x,,
RO,011155,x,,
RO,011156,x,,
RO,011157,x,,
RO,011158,x,,
RO,011159,x,,
RO,011161,x,,
RO,011162,x,,
RO,011163,x,,
RO,011164,x,,
RO,011165,x,,
RO,011166,x,,
RO,011171,x,,
RO,011172,x,,
RO,011173,x,,
RO,011174,x,,
RO,011175,x,,
RO,011176,x,,
RO,011177,x,,
RO,011178,x,,
RO,011179,x,,
RO,011181,x,,
RO,011182,x,,
RO,011183,x,,
RO,011184,x,,
RO,011185,x,,
RO,011186,x,,
RO,011187,x,,
RO,011188,x,,
RO,011189,x,,
RO,011191,x,,
RO,011192,x,,
RO,011193,x,,
RO,011194,x,,
RO,011195,x,,
RO,011196,x,,
RO,011197,x,,
RO,011198,x,,
RO,011201,x,,
RO,011202,x,,
RO,011203,x,,
RO,011204,x,,
RO,011205,x,,
RO,011206,x,,
RO,011207,x,,
RO,011208,x,,
RO,011209,x,,
RO,011211,x,,
RO,011212,x,,
RO,011213,x,,
RO,011214,x,,
RO,011215,x,,
RO,011216,x,,
RO,011217,x,,
RO,011218,x,,
RO,011219,x,,
RO,011221,x,,
RO,011222,x,,
RO,011223,x,,
RO,011224,x,,
RO,011225,x,,
RO,011226,x,,
RO,011227,x,,
RO,011231,x,,
RO,011232,x,,
RO,011233,x,,
RO,011234,x,,
RO,011235,x,,
RO,011236,x,,
RO,011237,x,,
RO,011238,x,,
RO,011239,x,,
RO,011241,x,,
RO,011242,x,,
RO,011243,x,,
RO,011244,x,,
RO,011245,x,,
RO,011246,x,,
RO,011247,x,,
RO,011248,x,,
RO,011251,x,,
RO,011252,x,,
RO,011253,x,,
RO,011254,x,,
RO,011255,x,,
RO,011256,x,,
RO,011257,x,,
RO,011258,x,,
RO,011259,x,,
RO,011261,x,,
RO,011262,x,,
RO,011263,x,,
RO,011264,x,,
RO,011265,x,,
RO,011266,x,,
RO,011271,x,,
RO,011272,x,,
RO,011273,x,,
RO,011274,x,,
RO,011275,x,,
RO,011276,x,,
RO,011277,x,,
RO,011278,x,,
RO,011281,x,,
RO,011282,x,,
RO,011283,x,,
RO,011284,x,,
RO,011285,x,,
RO,011286,x,,
RO,011287,x,,
RO,011291,x,,
RO,011292,x,,
RO,011293,x,,
RO,011294,x,,
RO,011295,x,,
RO,011296,x,,
RO,011297,x,,
RO,011301,x,,
RO,011302,x,,
RO,011303,x,,
RO,011304,x,,
RO,011305,x,,
RO,011306,x,,
RO,011311,x,,
RO,011312,x,,
RO,011313,x,,
RO,011314,x,,
RO,011315,x,,
RO,011316,x,,
RO,011317,x,,
RO,011318,x,,
RO,011321,x,,
RO,011322,x,,
RO,011323,x,,
RO,011324,x,,
RO,011325,x,,
RO,011326,x,,
RO,011331,x,,
RO,011332,x,,
RO,011333,x,,
RO,011334,x,,
RO,011335,x,,
RO,011336,x,,
RO,011337,x,,
RO,011339,x,,
RO,011341,x,,
RO,011342,x,,
RO,011343,x,,
RO,011344,x,,
RO,011345,x,,
RO,011346,x,,
RO,011347,x,,
RO,011348,x,,
RO,011349,x,,
RO,011351,x,,
RO,011352,x,,
RO,011353,x,,
RO,011354,x,,
RO,011355,x,,
RO,011356,x,,
RO,011357,x,,
RO,011358,x,,
RO,011359,x,,
RO,011361,x,,
RO,011362,x,,
RO,011363,x,,
RO,011364,x,,
RO,011365,x,,
RO,011366,x,,
RO,011367,x,,
RO,011368,x,,
RO,011369,x,,
RO,011371,x,,
RO,011372,x,,
RO,011373,x,,
RO,011374,x,,
RO,011375,x,,
RO,011376,x,,
RO,011377,x,,
RO,011378,x,,
RO,011379,x,,
RO,011381,x,,
RO,011382,x,,
RO,011383,x,,
RO,011384,x,,
RO,011385,x,,
RO,011386,x,,
RO,011387,x,,
RO,011388,x,,
RO,011389,x,,
RO,011391,x,,
RO,011392,x,,
RO,011393,x,,
RO,011394,x,,
RO,011395,x,,
RO,011396,x,,
RO,011397,x,,
RO,011398,x,,
RO,011399,x,,
RO,011401,x,,
RO,011402,x,,
RO,011403,x,,
RO,011404,x,,
RO,011405,x,,
RO,011406,x,,
RO,011407,x,,
RO,011408,x,,
RO,011411,x,,
RO,011412,x,,
RO,011413,x,,
RO,011414,x,,
RO,011415,x,,
RO,011416,x,,
RO,011417,x,,
RO,011421,x,,
RO,011422,x,,
RO,011423,x,,
RO,011424,x,,
RO,011425,x,,
RO,011426,x,,
RO,011427,x,,
RO,011428,x,,
RO,011431,x,,
RO,011432,x,,
RO,011433,x,,
RO,011434,x,,
RO,011435,x,,
RO,011436,x,,
RO,011437,x,,
RO,011438,x,,
RO,011441,x,,
RO,011442,x,,
RO,011443,x,,
RO,011444,x,,
RO,011445,x,,
RO,011446,x,,
RO,011447,x,,
RO,011448,x,,
RO,011451,x,,
RO,011452,x,,
RO,011453,x,,
RO,011454,x,,
RO,011455,x,,
RO,011456,x,,
RO,011457,x,,
RO,011458,x,,
RO,011459,x,,
RO,011461,x,,
RO,011462,x,,
RO,011463,x,,
RO,011464,x,,
RO,011465,x,,
RO,011466,x,,
RO,011467,x,,
RO,011468,x,,
RO,011469,x,,
RO,011471,x,,
RO,011472,x,,
RO,011473,x,,
RO,011474,x,,
RO,011475,x,,
RO,011476,x,,
RO,011477,x,,
RO,011478,x,,
RO,011481,x,,
RO,011482,x,,
RO,011491,x,,
RO,011492,x,,
RO,011493,x,,
RO,011494,x,,
RO,011495,x,,
RO,011496,x,,
RO,011497,x,,
RO,011501,x,,
RO,011502,x,,
RO,011503,x,,
RO,011504,x,,
RO,011505,x,,
RO,011506,x,,
RO,011507,x,,
RO,011508,x,,
RO,011509,x,,
RO,011511,x,,
RO,011512,x,,
RO,011513,x,,
RO,011514,x,,
RO,011531,x,,
RO,011532,x,,
RO,011533,x,,
RO,011534,x,,
RO,011535,x,,
RO,011536,x,,
RO,011537,x,,
RO,011538,x,,
RO,011539,x,,
RO,011541,x,,
RO,011542,x,,
RO,011543,x,,
RO,011544,x,,
RO,011545,x,,
RO,011546,x,,
RO,011547,x,,
RO,011548,x,,
RO,011551,x,,
RO,011552,x,,
RO,011553,x,,
RO,011554,x,,
RO,011555,x,,
RO,011556,x,,
RO,011557,x,,
RO,011561,x,,
RO,011562,x,,
RO,011563,x,,
RO,011564,x,,
RO,011571,x,,
RO,011572,x,,
RO,011573,x,,
RO,011574,x,,
RO,011575,x,,
RO,011576,x,,
RO,011577,x,,
RO,011578,x,,
RO,011581,x,,
RO,011582,x,,
RO,011583,x,,
RO,011584,x,,
RO,011585,x,,
RO,011586,x,,
RO,011591,x,,
RO,011592,x,,
RO,011593,x,,
RO,011594,x,,
RO,011595,x,,
RO,011596,x,,
RO,011597,x,,
RO,011598,x,,
RO,011601,x,,
RO,011602,x,,
RO,011603,x,,
RO,011604,x,,
RO,011605,x,,
RO,011606,x,,
RO,011607,x,,
RO,011608,x,,
RO,011609,x,,
RO,011611,x,,
RO,011612,x,,
RO,011613,x,,
RO,011614,x,,
RO,011615,x,,
RO,011616,x,,
RO,011617,x,,
RO,011618,x,,
RO,011621,x,,
RO,011622,x,,
RO,011623,x,,
RO,011624,x,,
RO,011625,x,,
RO,011626,x,,
RO,011631,x,,
RO,011632,x,,
RO,011633,x,,
RO,011634,x,,
RO,011635,x,,
RO,011636,x,,
RO,011637,x,,
RO,011638,x,,
RO,011641,x,,
RO,011642,x,,
RO,011643,x,,
RO,011644,x,,
RO,011645,x,,
RO,011646,x,,
RO,011647,x,,
RO,011648,x,,
RO,011651,x,,
RO,011652,x,,
RO,011653,x,,
RO,011654,x,,
RO,011655,x,,
RO,011656,x,,
RO,011657,x,,
RO,011658,x,,
RO,011661,x,,
RO,011662,x,,
RO,011663,x,,
RO,011664,x,,
RO,011665,x,,
RO,011666,x,,
RO,011667,x,,
RO,011671,x,,
RO,011672,x,,
RO,011673,x,,
RO,011674,x,,
RO,011675,x,,
RO,011676,x,,
RO,011677,x,,
RO,011678,x,,
RO,011681,x,,
RO,011682,x,,
RO,011683,x,,
RO,011684,x,,
RO,011685,x,,
RO,011686,x,,
RO,011687,x,,
RO,011688,x,,
RO,011691,x,,
RO,011692,x,,
RO,011693,x,,
RO,011694,x,,
RO,011701,x,,
RO,011702,x,,
RO,011703,x,,
RO,011704,x,,
RO,011711,x,,
RO,011712,x,,
RO,011713,x,,
RO,011714,x,,
RO,011715,x,,
RO,011716,x,,
RO,011717,x,,
RO,011721,x,,
RO,011722,x,,
RO,011723,x,,
RO,011724,x,,
RO,011725,x,,
RO,011726,x,,
RO,011727,x,,
RO,011728,x,,
RO,011731,x,,
RO,011732,x,,
RO,011733,x,,
RO,011734,x,,
RO,011735,x,,
RO,011736,x,,
RO,011737,x,,
RO,011741,x,,
RO,011742,x,,
RO,011743,x,,
RO,011744,x,,
RO,011745,x,,
RO,011746,x,,
RO,011751,x,,
RO,011752,x,,
RO,011753,x,,
RO,011754,x,,
RO,011755,x,,
RO,011756,x,,
RO,011761,x,,
RO,011762,x,,
RO,011763,x,,
RO,011764,x,,
RO,011765,x,,
RO,011766,x,,
RO,011767,x,,
RO,011768,x,,
RO,011769,x,,
RO,011771,x,,
RO,011772,x,,
RO,011773,x,,
RO,011774,x,,
RO,011775,x,,
RO,011776,x,,
RO,011777,x,,
RO,011778,x,,
RO,011781,x,,
RO,011782,x,,
RO,011783,x,,
RO,011784,x,,
RO,011785,x,,
RO,011786,x,,
RO,011787,x,,
RO,011788,x,,
RO,011791,x,,
RO,011792,x,,
RO,011793,x,,
RO,011794,x,,
RO,011795,x,,
RO,011796,x,,
RO,011801,x,,
RO,011802,x,,
RO,011803,x,,
RO,011804,x,,
RO,011805,x,,
RO,011806,x,,
RO,011807,x,,
RO,011808,x,,
RO,011811,x,,
RO,011812,x,,
RO,011813,x,,
RO,011814,x,,
RO,011815,x,,
RO,011816,x,,
RO,011817,x,,
RO,011818,x,,
RO,011819,x,,
RO,011821,x,,
RO,011822,x,,
RO,011823,x,,
RO,011824,x,,
RO,011825,x,,
RO,011826,x,,
RO,011827,x,,
RO,011831,x,,
RO,011832,x,,
RO,011833,x,,
RO,011834,x,,
RO,011835,x,,
RO,011836,x,,
RO,011837,x,,
RO,011838,x,,
RO,011841,x,,
RO,011842,x,,
RO,011843,x,,
RO,011844,x,,
RO,011845,x,,
RO,011846,x,,
RO,011847,x,,
RO,011848,x,,
RO,011849,x,,
RO,011851,x,,
RO,011852,x,,
RO,011853,x,,
RO,011854,x,,
RO,011855,x,,
RO,011856,x,,
RO,011857,x,,
RO,011858,x,,
RO,011861,x,,
RO,011862,x,,
RO,011863,x,,
RO,011864,x,,
RO,011865,x,,
RO,011866,x,,
RO,011867,x,,
RO,011868,x,,
RO,011871,x,,
RO,011872,x,,
RO,011873,x,,
RO,011874,x,,
RO,011875,x,,
RO,011876,x,,
RO,011877,x,,
RO,011878,x,,
RO,011879,x,,
RO,011881,x,,
RO,011882,x,,
RO,011883,x,,
RO,011884,x,,
RO,011885,x,,
RO,011886,x,,
RO,011887,x,,
RO,011888,x,,
RO,011889,x,,
RO,011891,x,,
RO,011892,x,,
RO,011893,x,,
RO,011894,x,,
RO,011895,x,,
RO,011901,x,,
RO,011902,x,,
RO,011903,x,,
RO,011904,x,,
RO,011905,x,,
RO,011906,x,,
RO,011907,x,,
RO,011908,x,,
RO,011911,x,,
RO,011912,x,,
RO,011913,x,,
RO,011914,x,,
RO,011921,x,,
RO,011922,x,,
RO,011923,x,,
RO,011924,x,,
RO,011925,x,,
RO,011931,x,,
RO,011932,x,,
RO,011933,x,,
RO,011934,x,,
RO,011935,x,,
RO,011936,x,,
RO,011937,x,,
RO,011938,x,,
RO,011941,x,,
RO,011942,x,,
RO,011943,x,,
RO,011944,x,,
RO,011945,x,,
RO,011946,x,,
RO,011947,x,,
RO,011948,x,,
RO,011951,x,,
RO,011952,x,,
RO,011953,x,,
RO,011954,x,,
RO,011955,x,,
RO,011956,x,,
RO,011957,x,,
RO,011958,x,,
RO,011961,x,,
RO,011962,x,,
RO,011963,x,,
RO,011964,x,,
RO,011971,x,,
RO,011972,x,,
RO,011973,x,,
RO,011974,x,,
RO,011975,x,,
RO,011976,x,,
RO,011981,x,,
RO,011982,x,,
RO,011983,x,,
RO,011984,x,,
RO,011985,x,,
RO,011986,x,,
RO,011987,x,,
RO,011988,x,,
RO,011991,x,,
RO,011992,x,,
RO,011993,x,,
RO,011994,x,,
RO,011995,x,,
RO,011996,x,,
RO,011997,x,,
RO,011998,x,,
RO,011999,x,,
RO,012011,x,,
RO,012012,x,,
RO,012013,x,,
RO,012014,x,,
RO,012015,x,,
RO,012016,x,,
RO,012017,x,,
RO,012018,x,,
RO,012051,x,,
RO,012052,x,,
RO,012053,x,,
RO,012054,x,,
RO,012055,x,,
RO,012056,x,,
RO,012061,x,,
RO,012062,x,,
RO,012063,x,,
RO,012064,x,,
RO,012065,x,,
RO,012071,x,,
RO,012072,x,,
RO,012073,x,,
RO,012074,x,,
RO,012075,x,,
RO,012076,x,,
RO,012081,x,,
RO,012082,x,,
RO,012083,x,,
RO,012084,x,,
RO,012085,x,,
RO,012086,x,,
RO,012087,x,,
RO,012088,x,,
RO,012089,x,,
RO,012091,x,,
RO,012092,x,,
RO,012093,x,,
RO,012094,x,,
RO,012095,x,,
RO,012101,x,,
RO,012102,x,,
RO,012103,x,,
RO,012104,x,,
RO,012111,x,,
RO,012112,x,,
RO,012113,x,,
RO,012114,x,,
RO,012115,x,,
RO,012116,x,,
RO,012121,x,,
RO,012122,x,,
RO,012123,x,,
RO,012124,x,,
RO,012125,x,,
RO,012126,x,,
RO,012127,x,,
RO,012128,x,,
RO,012131,x,,
RO,012132,x,,
RO,012133,x,,
RO,012134,x,,
RO,012135,x,,
RO,012136,x,,
RO,012141,x,,
RO,012142,x,,
RO,012143,x,,
RO,012144,x,,
RO,012145,x,,
RO,012146,x,,
RO,012147,x,,
RO,012148,x,,
RO,012151,x,,
RO,012152,x,,
RO,012153,x,,
RO,012154,x,,
RO,012155,x,,
RO,012156,x,,
RO,012157,x,,
RO,012158,x,,
RO,012161,x,,
RO,012162,x,,
RO,012163,x,,
RO,012164,x,,
RO,012165,x,,
RO,012166,x,,
RO,012167,x,,
RO,012168,x,,
RO,012171,x,,
RO,012172,x,,
RO,012173,x,,
RO,012174,x,,
RO,012175,x,,
RO,012176,x,,
RO,012177,x,,
RO,012178,x,,
RO,012181,x,,
RO,012182,x,,
RO,012183,x,,
RO,012184,x,,
RO,012185,x,,
RO,012186,x,,
RO,012191,x,,
RO,012192,x,,
RO,012193,x,,
RO,012194,x,,
RO,012195,x,,
RO,012196,x,,
RO,012197,x,,
RO,012201,x,,
RO,012202,x,,
RO,012203,x,,
RO,012204,x,,
RO,012205,x,,
RO,012206,x,,
RO,012207,x,,
RO,012211,x,,
RO,012212,x,,
RO,012213,x,,
RO,012214,x,,
RO,012215,x,,
RO,012216,x,,
RO,012217,x,,
RO,012218,x,,
RO,012219,x,,
RO,012221,x,,
RO,012222,x,,
RO,012223,x,,
RO,012224,x,,
RO,012225,x,,
RO,012226,x,,
RO,012231,x,,
RO,012232,x,,
RO,012233,x,,
RO,012234,x,,
RO,012235,x,,
RO,012236,x,,
RO,012241,x,,
RO,012242,x,,
RO,012243,x,,
RO,012244,x,,
RO,012245,x,,
RO,012246,x,,
RO,012247,x,,
RO,012248,x,,
RO,012249,x,,
RO,012251,x,,
RO,012252,x,,
RO,012253,x,,
RO,012254,x,,
RO,012255,x,,
RO,012256,x,,
RO,012257,x,,
RO,012261,x,,
RO,012262,x,,
RO,012263,x,,
RO,012264,x,,
RO,012265,x,,
RO,012266,x,,
RO,012267,x,,
RO,012268,x,,
RO,012271,x,,
RO,012272,x,,
RO,012273,x,,
RO,012274,x,,
RO,012275,x,,
RO,012281,x,,
RO,012282,x,,
RO,012283,x,,
RO,012284,x,,
RO,012285,x,,
RO,012286,x,,
RO,012287,x,,
RO,012288,x,,
RO,012291,x,,
RO,012292,x,,
RO,012293,x,,
RO,012294,x,,
RO,012295,x,,
RO,012296,x,,
RO,012301,x,,
RO,012302,x,,
RO,012303,x,,
RO,012304,x,,
RO,012305,x,,
RO,012306,x,,
RO,012307,x,,
RO,012311,x,,
RO,012312,x,,
RO,012313,x,,
RO,012314,x,,
RO,012315,x,,
RO,012316,x,,
RO,012317,x,,
RO,012321,x,,
RO,012322,x,,
RO,012323,x,,
RO,012324,x,,
RO,012325,x,,
RO,012326,x,,
RO,012327,x,,
RO,012328,x,,
RO,012329,x,,
RO,012351,x,,
RO,012352,x,,
RO,012353,x,,
RO,012354,x,,
RO,012355,x,,
RO,012356,x,,
RO,012357,x,,
RO,012358,x,,
RO,012359,x,,
RO,012361,x,,
RO,012362,x,,
RO,012363,x,,
RO,012364,x,,
RO,012365,x,,
RO,012366,x,,
RO,012367,x,,
RO,012368,x,,
RO,012369,x,,
RO,012371,x,,
RO,012378,x,,
RO,012381,x,,
RO,012382,x,,
RO,012383,x,,
RO,012384,x,,
RO,012385,x,,
RO,012386,x,,
RO,012387,x,,
RO,012388,x,,
RO,012389,x,,
RO,012391,x,,
RO,012392,x,,
RO,012393,x,,
RO,012394,x,,
RO,012395,x,,
RO,012396,x,,
RO,012397,x,,
RO,012398,x,,
RO,012399,x,,
RO,012401,x,,
RO,012402,x,,
RO,012403,x,,
RO,012404,x,,
RO,012405,x,,
RO,012406,x,,
RO,012407,x,,
RO,012411,x,,
RO,012412,x,,
RO,012413,x,,
RO,012414,x,,
RO,012415,x,,
RO,012416,x,,
RO,012417,x,,
RO,012421,x,,
RO,012422,x,,
RO,012423,x,,
RO,012424,x,,
RO,012425,x,,
RO,012426,x,,
RO,012427,x,,
RO,012428,x,,
RO,012431,x,,
RO,012432,x,,
RO,012433,x,,
RO,012434,x,,
RO,012435,x,,
RO,012436,x,,
RO,012437,x,,
RO,012441,x,,
RO,012442,x,,
RO,012443,x,,
RO,012444,x,,
RO,012445,x,,
RO,012446,x,,
RO,012447,x,,
RO,012448,x,,
RO,012449,x,,
RO,012451,x,,
RO,012452,x,,
RO,012453,x,,
RO,012454,x,,
RO,012455,x,,
RO,012456,x,,
RO,012457,x,,
RO,012458,x,,
RO,012461,x,,
RO,012462,x,,
RO,012463,x,,
RO,012464,x,,
RO,012465,x,,
RO,012466,x,,
RO,012467,x,,
RO,012468,x,,
RO,012471,x,,
RO,012472,x,,
RO,012473,x,,
RO,012474,x,,
RO,012475,x,,
RO,012476,x,,
RO,012477,x,,
RO,012478,x,,
RO,012481,x,,
RO,012482,x,,
RO,012483,x,,
RO,012484,x,,
RO,012491,x,,
RO,012492,x,,
RO,012493,x,,
RO,012494,x,,
RO,012495,x,,
RO,012496,x,,
RO,012501,x,,
RO,012502,x,,
RO,012503,x,,
RO,012504,x,,
